"","Date","LF98TRUU.Index"
"6987",NA,""
"6988",NA,""
"6989",NA,""
"6990",NA,""
"6991",NA,""
"6992",NA,""
"6993",NA,""
"6994",NA,""
"6995",NA,""
"6996",NA,""
"6997",NA,""
"6998",NA,""
"6999",NA,""
"7000",NA,""
"7001",NA,""
"7002",NA,""
"7003",NA,""
"7004",NA,""
"7005",NA,""
"7006",NA,""
"7007",NA,""
"7008",NA,""
"7009",NA,""
"7010",NA,""
"7011",NA,""
"7012",NA,""
"7013",NA,""
"7014",NA,""
"7015",NA,""
"7016",NA,""
"7017",NA,""
"7018",NA,""
"7019",NA,""
"7020",NA,""
"7021",NA,""
"7022",NA,""
"7023",NA,""
"7024",NA,""
"7025",NA,""
"7026",NA,""
"7027",NA,""
"7028",NA,""
"7029",NA,""
"7030",NA,""
"7031",NA,""
"7032",NA,""
"7033",NA,""
"7034",NA,""
"7035",NA,""
"7036",NA,""
"7037",NA,""
"7038",NA,""
"7039",NA,""
"7040",NA,""
"7041",NA,""
"7042",NA,""
"7043",NA,""
"7044",NA,""
"7045",NA,""
"7046",NA,""
"7047",NA,""
"7048",NA,""
"7049",NA,""
"7050",NA,""
"7051",NA,""
"7052",NA,""
"7053",NA,""
"7054",NA,""
"7055",NA,""
"7056",NA,""
"7057",NA,""
"7058",NA,""
"7059",NA,""
"7060",NA,""
"7061",NA,""
"7062",NA,""
"7063",NA,""
"7064",NA,""
"7065",NA,""
"7066",NA,""
"7067",NA,""
"7068",NA,""
"7069",NA,""
"7070",NA,""
"7071",NA,""
"7072",NA,""
"7073",NA,""
"7074",NA,""
"7075",NA,""
"7076",NA,""
"7077",NA,""
"7078",NA,""
"7079",NA,""
"7080",NA,""
"7081",NA,""
"7082",NA,""
"7083",NA,""
"7084",NA,""
"7085",NA,""
"7086",NA,""
"7087",NA,""
"7088",NA,""
"7089",NA,""
"7090",NA,""
"7091",NA,""
"7092",NA,""
"7093",NA,""
"7094",NA,""
"7095",NA,""
"7096",NA,""
"7097",NA,""
"7098",NA,""
"7099",NA,""
"7100",NA,""
"7101",NA,""
"7102",NA,""
"7103",NA,""
"7104",NA,""
"7105",NA,""
"7106",NA,""
"7107",NA,""
"7108",NA,""
"7109",NA,""
"7110",NA,""
"7111",NA,""
"7112",NA,""
"7113",NA,""
"7114",NA,""
"7115",NA,""
"7116",NA,""
"7117",NA,""
"7118",NA,""
"7119",NA,""
"7120",NA,""
"7121",NA,""
"7122",NA,""
"7123",NA,""
"7124",NA,""
"7125",NA,""
"7126",NA,""
"7127",NA,""
"7128",NA,""
"7129",NA,""
"7130",NA,""
"7131",NA,""
"7132",NA,""
"7133",NA,""
"7134",NA,""
"7135",NA,""
"7136",NA,""
"7137",NA,""
"7138",NA,""
"7139",NA,""
"7140",NA,""
"7141",NA,""
"7142",NA,""
"7143",NA,""
"7144",NA,""
"7145",NA,""
"7146",NA,""
"7147",NA,""
"7148",NA,""
"7149",NA,""
"7150",NA,""
"7151",NA,""
"7152",NA,""
"7153",NA,""
"7154",NA,""
"7155",NA,""
"7156",NA,""
"7157",NA,""
"7158",NA,""
"7159",NA,""
"7160",NA,""
"7161",NA,""
"7162",NA,""
"7163",NA,""
"7164",NA,""
"7165",NA,""
"7166",NA,""
"7167",NA,""
"7168",NA,""
"7169",NA,""
"7170",NA,""
"7171",NA,""
"7172",NA,""
"7173",NA,""
"7174",NA,""
"7175",NA,""
"7176",NA,""
"7177",NA,""
"7178",NA,""
"7179",NA,""
"7180",NA,""
"7181",NA,""
"7182",NA,""
"7183",NA,""
"7184",NA,""
"7185",NA,""
"7186",NA,""
"7187",NA,""
"7188",NA,""
"7189",NA,""
"7190",NA,""
"7191",NA,""
"7192",NA,""
"7193",NA,""
"7194",NA,""
"7195",NA,""
"7196",NA,""
"7197",NA,""
"7198",NA,""
"7199",NA,""
"7200",NA,""
"7201",NA,""
"7202",NA,""
"7203",NA,""
"7204",NA,""
"7205",NA,""
"7206",NA,""
"7207",NA,""
"7208",NA,""
"7209",NA,""
"7210",NA,""
"7211",NA,""
"7212",NA,""
"7213",NA,""
"7214",NA,""
"7215",NA,""
"7216",NA,""
"7217",NA,""
"7218",NA,""
"7219",NA,""
"7220",NA,""
"7221",NA,""
"7222",NA,""
"7223",NA,""
"7224",NA,""
"7225",NA,""
"7226",NA,""
"7227",NA,""
"7228",NA,""
"7229",NA,""
"7230",NA,""
"7231",NA,""
"7232",NA,""
"7233",NA,""
"7234",NA,""
"7235",NA,""
"7236",NA,""
"7237",NA,""
"7238",NA,""
"7239",NA,""
"7240",NA,""
"7241",NA,""
"7242",NA,""
"7243",NA,""
"7244",NA,""
"7245",NA,""
"7246",NA,""
"7247",NA,""
"7248",NA,""
"7249",NA,""
"7250",NA,""
"7251",NA,""
"7252",NA,""
"7253",NA,""
"7254",NA,""
"7255",NA,""
"7256",NA,""
"7257",NA,""
"7258",NA,""
"7259",NA,""
"7260",NA,""
"7261",NA,""
"7262",NA,""
"7263",NA,""
"7264",NA,""
"7265",NA,""
"7266",NA,""
"7267",NA,""
"7268",NA,""
"7269",NA,""
"7270",NA,""
"7271",NA,""
"7272",NA,""
"7273",NA,""
"7274",NA,""
"7275",NA,""
"7276",NA,""
"7277",NA,""
"7278",NA,""
"7279",NA,""
"7280",NA,""
"7281",NA,""
"7282",NA,""
"7283",NA,""
"7284",NA,""
"7285",NA,""
"7286",NA,""
"7287",NA,""
"7288",NA,""
"7289",NA,""
"7290",NA,""
"7291",NA,""
"7292",NA,""
"7293",NA,""
"7294",NA,""
"7295",NA,""
"7296",NA,""
"7297",NA,""
"7298",NA,""
"7299",NA,""
"7300",NA,""
"7301",NA,""
"7302",NA,""
"7303",NA,""
"7304",NA,""
"7305",NA,""
"7306",NA,""
"7307",NA,""
"7308",NA,""
"7309",NA,""
"7310",NA,""
"7311",NA,""
"7312",NA,""
"7313",NA,""
"7314",NA,""
"7315",NA,""
"7316",NA,""
"7317",NA,""
"7318",NA,""
"7319",NA,""
"7320",NA,""
"7321",NA,""
"7322",NA,""
"7323",NA,""
"7324",NA,""
"7325",NA,""
"7326",NA,""
"7327",NA,""
"7328",NA,""
"7329",NA,""
"7330",NA,""
"7331",NA,""
"7332",NA,""
"7333",NA,""
"7334",NA,""
"7335",NA,""
"7336",NA,""
"7337",NA,""
"7338",NA,""
"7339",NA,""
"7340",NA,""
"7341",NA,""
"7342",NA,""
"7343",NA,""
"7344",NA,""
"7345",NA,""
"7346",NA,""
"7347",NA,""
"7348",NA,""
"7349",NA,""
"7350",NA,""
"7351",NA,""
"7352",NA,""
"7353",NA,""
"7354",NA,""
"7355",NA,""
"7356",NA,""
"7357",NA,""
"7358",NA,""
"7359",NA,""
"7360",NA,""
"7361",NA,""
"7362",NA,""
"7363",NA,""
"7364",NA,""
"7365",NA,""
"7366",NA,""
"7367",NA,""
"7368",NA,""
"7369",NA,""
"7370",NA,""
"7371",NA,""
"7372",NA,""
"7373",NA,""
"7374",NA,""
"7375",NA,""
"7376",NA,""
"7377",NA,""
"7378",NA,""
"7379",NA,""
"7380",NA,""
"7381",NA,""
"7382",NA,""
"7383",NA,""
"7384",NA,""
"7385",NA,""
"7386",NA,""
"7387",NA,""
"7388",NA,""
"7389",NA,""
"7390",NA,""
"7391",NA,""
"7392",NA,""
"7393",NA,""
"7394",NA,""
"7395",NA,""
"7396",NA,""
"7397",NA,""
"7398",NA,""
"7399",NA,""
"7400",NA,""
"7401",NA,""
"7402",NA,""
"7403",NA,""
"7404",NA,""
"7405",NA,""
"7406",NA,""
"7407",NA,""
"7408",NA,""
"7409",NA,""
"7410",NA,""
"7411",NA,""
"7412",NA,""
"7413",NA,""
"7414",NA,""
"7415",NA,""
"7416",NA,""
"7417",NA,""
"7418",NA,""
"7419",NA,""
"7420",NA,""
"7421",NA,""
"7422",NA,""
"7423",NA,""
"7424",NA,""
"7425",NA,""
"7426",NA,""
"7427",NA,""
"7428",NA,""
"7429",NA,""
"7430",NA,""
"7431",NA,""
"7432",NA,""
"7433",NA,""
"7434",NA,""
"7435",NA,""
"7436",NA,""
"7437",NA,""
"7438",NA,""
"7439",NA,""
"7440",NA,""
"7441",NA,""
"7442",NA,""
"7443",NA,""
"7444",NA,""
"7445",NA,""
"7446",NA,""
"7447",NA,""
"7448",NA,""
"7449",NA,""
"7450",NA,""
"7451",NA,""
"7452",NA,""
"7453",NA,""
"7454",NA,""
"7455",NA,""
"7456",NA,""
"7457",NA,""
"7458",NA,""
"7459",NA,""
"7460",NA,""
"7461",NA,""
"7462",NA,""
"7463",NA,""
"7464",NA,""
"7465",NA,""
"7466",NA,""
"7467",NA,""
"7468",NA,""
"7469",NA,""
"7470",NA,""
"7471",NA,""
"7472",NA,""
"7473",NA,""
"7474",NA,""
"7475",NA,""
"7476",NA,""
"7477",NA,""
"7478",NA,""
"7479",NA,""
"7480",NA,""
"7481",NA,""
"7482",NA,""
"7483",NA,""
"7484",NA,""
"7485",NA,""
"7486",NA,""
"7487",NA,""
"7488",NA,""
"7489",NA,""
"7490",NA,""
"7491",NA,""
"7492",NA,""
"7493",NA,""
"7494",NA,""
"7495",NA,""
"7496",NA,""
"7497",NA,""
"7498",NA,""
"7499",NA,""
"7500",NA,""
"7501",NA,""
"7502",NA,""
"7503",NA,""
"7504",NA,""
"7505",NA,""
"7506",NA,""
"7507",NA,""
"7508",NA,""
"7509",NA,""
"7510",NA,""
"7511",NA,""
"7512",NA,""
"7513",NA,""
"7514",NA,""
"7515",NA,""
"7516",NA,""
"7517",NA,""
"7518",NA,""
"7519",NA,""
"7520",NA,""
"7521",NA,""
"7522",NA,""
"7523",NA,""
"7524",NA,""
"7525",NA,""
"7526",NA,""
"7527",NA,""
"7528",NA,""
"7529",NA,""
"7530",NA,""
"7531",NA,""
"7532",NA,""
"7533",NA,""
"7534",NA,""
"7535",NA,""
"7536",NA,""
"7537",NA,""
"7538",NA,""
"7539",NA,""
"7540",NA,""
"7541",NA,""
"7542",NA,""
"7543",NA,""
"7544",NA,""
"7545",NA,""
"7546",NA,""
"7547",NA,""
"7548",NA,""
"7549",NA,""
"7550",NA,""
"7551",NA,""
"7552",NA,""
"7553",NA,""
"7554",NA,""
"7555",NA,""
"7556",NA,""
"7557",NA,""
"7558",NA,""
"7559",NA,""
"7560",NA,""
"7561",NA,""
"7562",NA,""
"7563",NA,""
"7564",NA,""
"7565",NA,""
"7566",NA,""
"7567",NA,""
"7568",NA,""
"7569",NA,""
"7570",NA,""
"7571",NA,""
"7572",NA,""
"7573",NA,""
"7574",NA,""
"7575",NA,""
"7576",NA,""
"7577",NA,""
"7578",NA,""
"7579",NA,""
"7580",NA,""
"7581",NA,""
"7582",NA,""
"7583",NA,""
"7584",NA,""
"7585",NA,""
"7586",NA,""
"7587",NA,""
"7588",NA,""
"7589",NA,""
"7590",NA,""
"7591",NA,""
"7592",NA,""
"7593",NA,""
"7594",NA,""
"7595",NA,""
"7596",NA,""
"7597",NA,""
"7598",NA,""
"7599",NA,""
"7600",NA,""
"7601",NA,""
"7602",NA,""
"7603",NA,""
"7604",NA,""
"7605",NA,""
"7606",NA,""
"7607",NA,""
"7608",NA,""
"7609",NA,""
"7610",NA,""
"7611",NA,""
"7612",NA,""
"7613",NA,""
"7614",NA,""
"7615",NA,""
"7616",NA,""
"7617",NA,""
"7618",NA,""
"7619",NA,""
"7620",NA,""
"7621",NA,""
"7622",NA,""
"7623",NA,""
"7624",NA,""
"7625",NA,""
"7626",NA,""
"7627",NA,""
"7628",NA,""
"7629",NA,""
"7630",NA,""
"7631",NA,""
"7632",NA,""
"7633",NA,""
"7634",NA,""
"7635",NA,""
"7636",NA,""
"7637",NA,""
"7638",NA,""
"7639",NA,""
"7640",NA,""
"7641",NA,""
"7642",NA,""
"7643",NA,""
"7644",NA,""
"7645",NA,""
"7646",NA,""
"7647",NA,""
"7648",NA,""
"7649",NA,""
"7650",NA,""
"7651",NA,""
"7652",NA,""
"7653",NA,""
"7654",NA,""
"7655",NA,""
"7656",NA,""
"7657",NA,""
"7658",NA,""
"7659",NA,""
"7660",NA,""
"7661",NA,""
"7662",NA,""
"7663",NA,""
"7664",NA,""
"7665",NA,""
"7666",NA,""
"7667",NA,""
"7668",NA,""
"7669",NA,""
"7670",NA,""
"7671",NA,""
"7672",NA,""
